, etot, ebond, eang, etor, evdw, ehb_cho,ehb_chn,ehb_chc, ecoul, density
160 , -1136.74647731 , -1389.01528633 , 12.51725484 , 7.97679692 , 250.72319009 , -9.06203715 , -0.51809714 , -0.33779106 , -34.18951618 , 1.9461181975789354
161 , -1136.74253996 , -1388.99532857 , 12.50597698 , 7.97888065 , 250.72200637 , -9.06745621 , -0.52441159 , -0.33899905 , -34.22305551 , 1.9458204914235642
162 , -1136.75611334 , -1389.01355478 , 12.50931456 , 7.96674587 , 250.75607912 , -9.22272263 , -0.53853057 , -0.33849164 , -34.19804159 , 1.9479833523941232
163 , -1136.2962842 , -1389.28244228 , 12.44150481 , 8.01467831 , 251.23558378 , -9.42241731 , -0.57342445 , -0.35325257 , -33.46940363 , 1.900039422798721
164 , -1136.92660948 , -1388.52814247 , 11.87942904 , 8.33108116 , 250.35147468 , -9.51686335 , -0.45078176 , -0.3504414 , -34.10005178 , 1.9029386403769233
165 , -1136.86229923 , -1387.93620782 , 11.75609887 , 8.04576999 , 250.14765833 , -8.8914525 , -0.46954277 , -0.33154026 , -34.18156797 , 1.8883973626062938
166 , -1136.76775883 , -1388.26769084 , 11.72848607 , 8.2419927 , 250.09217068 , -8.01722044 , -0.43131848 , -0.29878346 , -33.38332464 , 1.8992440177236756
167 , -1136.64468208 , -1388.05153155 , 11.67124403 , 8.10484938 , 250.03071446 , -7.84250759 , -0.46105325 , -0.32386973 , -32.68672067 , 1.9084458269001967
168 , -1136.86185338 , -1387.92435153 , 11.75458853 , 8.04583089 , 250.13404654 , -8.87200234 , -0.46888128 , -0.33198384 , -34.17461411 , 1.888044637536194
169 , -1136.73686171 , -1388.21136072 , 11.71761692 , 8.18284771 , 250.09318097 , -7.93535179 , -0.43550839 , -0.30127763 , -33.22670196 , 1.8994344169808408
170 , -1136.27121884 , -1389.53891615 , 12.53025035 , 7.92835878 , 251.06003583 , -8.00846537 , -0.48712404 , -0.36280515 , -32.70675217 , 1.9174002835662975
171 , -1136.04447397 , -1387.41499228 , 11.37652747 , 8.39439757 , 249.54498968 , -8.04597524 , -0.56950612 , -0.45350158 , -31.33118477 , 1.8811483755637208
172 , -1136.60223898 , -1388.05042316 , 11.82927703 , 8.0109218 , 250.28609284 , -8.59675557 , -0.43578661 , -0.35022513 , -33.81127487 , 1.870921562174028
173 , -1136.6362558 , -1387.99204891 , 11.66376168 , 8.08705206 , 249.99104405 , -7.81915088 , -0.4642104 , -0.32643392 , -32.6268614 , 1.9077935644120962
174 , -1136.61567734 , -1388.04545608 , 11.67023026 , 8.07461197 , 250.0393444 , -7.80576306 , -0.47364955 , -0.34329856 , -32.48349746 , 1.911523811158852
175 , -1136.26132877 , -1389.64129741 , 12.68445484 , 7.95181377 , 251.21286947 , -8.43923608 , -0.49064788 , -0.41257284 , -33.15573928 , 1.9170692248610557
176 , -1136.69458346 , -1387.51561802 , 11.25877569 , 8.2465666 , 250.22725918 , -9.84662967 , -0.45053586 , -0.333624 , -33.69960548 , 1.8801014886970493
177 , -1136.69643418 , -1387.4004661 , 11.2599154 , 8.24959538 , 250.10332797 , -9.80182549 , -0.45159033 , -0.33585817 , -33.70198705 , 1.8793670260117767
178 , -1136.78807113 , -1388.32530109 , 11.75120198 , 8.27239868 , 250.11011763 , -8.17119647 , -0.42762046 , -0.30448695 , -33.43643707 , 1.8938767050237697
179 , -1135.44157805 , -1389.48275448 , 12.70573499 , 8.4878619 , 250.94766184 , -7.35762227 , -0.45628898 , -0.32978083 , -32.4358594 , 1.7785476985141058
180 , -1136.08186135 , -1389.50311394 , 12.3653041 , 8.20446452 , 251.39852735 , -9.50874204 , -0.55739123 , -0.44614024 , -33.46065654 , 1.7916927672166556
181 , -1136.05418679 , -1388.46250557 , 11.92688872 , 8.47371938 , 250.22208725 , -8.35502278 , -0.6178272 , -0.32512286 , -32.02328448 , 1.8565629485829656
182 , -1135.24487878 , -1389.779951 , 12.72051504 , 8.44507928 , 251.45516006 , -8.43197167 , -0.49065817 , -0.82137511 , -32.52265689 , 1.7646717093601731
183 , -1136.3852846 , -1389.15782798 , 12.14920028 , 8.09340345 , 250.94984584 , -8.49459013 , -0.46813723 , -0.36897513 , -32.89816191 , 1.8286456041352308
184 , -1136.24394767 , -1388.96991135 , 12.42522245 , 7.99592751 , 250.88999962 , -8.97850191 , -0.56813657 , -0.52991983 , -33.22297598 , 1.8674855600234685
185 , -1135.91418908 , -1387.78954547 , 11.52995863 , 8.30038376 , 250.09419582 , -8.64337028 , -0.52772708 , -0.45284568 , -32.05707608 , 1.8194243262287213
186 , -1135.9822053 , -1389.21893723 , 12.58642077 , 8.15699137 , 251.02105322 , -8.63284167 , -0.47730286 , -0.34530063 , -34.21279504 , 1.8308110759973317
187 , -1136.24388819 , -1389.21447723 , 12.49835472 , 7.74583619 , 251.47115718 , -9.49479876 , -0.58373187 , -0.30300384 , -33.57216761 , 1.814751052055645
188 , -1135.79002345 , -1389.21517436 , 12.51126582 , 8.01158944 , 250.78885288 , -7.38282664 , -0.50238982 , -1.85903104 , -32.28148187 , 1.888674350332442
189 , -1136.25416538 , -1389.62785212 , 12.68501319 , 7.98143539 , 251.13018998 , -8.34812325 , -0.4945013 , -0.40629644 , -33.04950651 , 1.9165528875844988
190 , -1136.8620283 , -1387.93557027 , 11.75706946 , 8.04637343 , 250.14448086 , -8.88356279 , -0.46958784 , -0.3320167 , -34.17858349 , 1.8883485622573917
191 , -1135.5488483 , -1388.87022043 , 12.33447446 , 7.9614608 , 250.94169864 , -7.68008386 , -0.72059842 , -0.4142279 , -31.44120768 , 1.7946073795081199
192 , -1136.7756437 , -1388.17565392 , 11.88742792 , 8.12314851 , 250.11254218 , -8.22652404 , -0.51489606 , -0.29930999 , -33.85792856 , 1.881173834487099
193 , -1135.66118117 , -1389.30801829 , 12.48843056 , 8.09882411 , 251.20536243 , -8.264079 , -0.62351649 , -0.42494994 , -32.09594345 , 1.802326047849548
194 , -1135.53978885 , -1388.9368482 , 12.36534117 , 7.94147396 , 250.98201505 , -7.55301526 , -0.66263922 , -0.41618426 , -31.45089824 , 1.7937873373533184
195 , -1136.16507678 , -1388.15873646 , 11.64065097 , 8.58857451 , 250.05947706 , -8.77039036 , -0.59680779 , -0.32000528 , -32.70778915 , 1.8945986253352585
196 , -1136.65038841 , -1388.33599766 , 11.65586064 , 8.2105947 , 250.05121196 , -7.61144996 , -0.47682712 , -0.45731952 , -31.94446294 , 1.9191521288284885
197 , -1136.68205942 , -1388.16694348 , 11.69854142 , 8.20334 , 250.05859058 , -7.9272052 , -0.44728207 , -0.31070218 , -33.02564385 , 1.906408192399777
198 , -1136.28024094 , -1389.52862875 , 12.39790567 , 8.05829729 , 251.05633872 , -8.59574946 , -0.48383331 , -0.34312057 , -32.94756958 , 1.8891007485527715
199 , -1136.32177885 , -1387.52826443 , 11.53333442 , 8.08073596 , 249.94724477 , -9.23943737 , -0.50963451 , -0.38367081 , -33.3460117 , 1.8670337841489932
200 , -1136.0910475 , -1388.06126436 , 11.9288067 , 8.41139929 , 250.26154797 , -8.41304528 , -0.45269082 , -0.29200536 , -33.44862159 , 1.847559535687714
201 , -1135.40922962 , -1389.01560815 , 12.39396017 , 8.26104094 , 251.05587532 , -7.72797876 , -0.43272385 , -0.32658517 , -32.64593718 , 1.7989826621325729
202 , -1136.37777937 , -1388.77352581 , 12.38128544 , 7.93196317 , 250.61349596 , -8.25877003 , -0.52252509 , -0.31311698 , -33.37146526 , 1.8512227496128857
203 , -1136.1275798 , -1388.53188064 , 11.8149031 , 8.26833163 , 250.65099013 , -8.05285934 , -0.46569737 , -0.31268203 , -32.83569238 , 1.8230208629558264
204 , -1136.07253112 , -1388.78129347 , 11.84548839 , 8.54887412 , 250.55918791 , -8.47025741 , -0.4977862 , -0.32443051 , -32.24469191 , 1.8307718685854577
205 , -1135.52319385 , -1388.78804198 , 12.19061087 , 8.15637987 , 250.68051442 , -7.39136341 , -0.51805098 , -0.94439339 , -32.31412775 , 1.8239652539482365
206 , -1135.85633562 , -1389.65769302 , 12.3488594 , 8.14381373 , 250.99898005 , -8.07930847 , -0.51824814 , -1.48996543 , -32.33999902 , 1.9062679495416297
207 , -1136.1112827 , -1389.72379174 , 12.72124736 , 8.12138634 , 251.37074435 , -9.65797699 , -0.52281881 , -0.32899319 , -33.5065688 , 1.8312629334171566
208 , -1136.16014139 , -1387.99554809 , 11.54473052 , 8.60252437 , 250.21612641 , -9.37570589 , -0.67671487 , -1.04175896 , -32.66811841 , 1.8515864387669767
209 , -1136.07413206 , -1387.89647291 , 11.79324158 , 8.07404526 , 250.06247505 , -8.58364154 , -0.44538428 , -0.55065521 , -33.02105692 , 1.8453501352355184
210 , -1135.8252844 , -1389.25382522 , 12.54840885 , 8.22293634 , 251.03147186 , -8.51156344 , -0.46462333 , -0.30772554 , -33.50759604 , 1.8017866559060638
211 , -1135.79795671 , -1391.27765278 , 13.68010584 , 8.0944907 , 251.94341963 , -7.85892934 , -0.48023559 , -0.49765579 , -33.118577 , 1.853327377746861
212 , -1135.07190981 , -1390.89455485 , 13.58723421 , 8.10530891 , 251.91270689 , -7.65124388 , -0.52784337 , -1.46981947 , -32.69819447 , 1.8343265312928927
213 , -1136.07924493 , -1389.30034567 , 12.47875974 , 8.04710543 , 251.01656844 , -8.28960578 , -0.4365261 , -0.51164058 , -33.60992313 , 1.8590867701508176
214 , -1135.60937649 , -1389.48704782 , 12.59842604 , 8.05505711 , 251.35387202 , -8.50145489 , -0.67427034 , -0.52034766 , -32.95836473 , 1.8053056467367394
215 , -1135.73793898 , -1389.4680634 , 12.42740271 , 8.27906862 , 251.28396723 , -8.10372302 , -0.47121253 , -0.39098126 , -33.31200402 , 1.8072217157844674
216 , -1136.01950451 , -1388.06373802 , 11.86656809 , 8.18965044 , 250.09915585 , -7.51060394 , -0.55486187 , -0.29416436 , -32.36554941 , 1.8277899486448457
217 , -1134.49690474 , -1389.73582843 , 12.74904837 , 8.12233477 , 251.26076865 , -6.99189568 , -0.52084477 , -1.63906485 , -30.99780938 , 1.7449619648341697
218 , -1135.66012849 , -1389.38704762 , 12.52668696 , 8.0491092 , 251.27512959 , -8.23476339 , -0.61636198 , -0.4089786 , -32.01995339 , 1.8098437668401874
219 , -1135.65740042 , -1389.30065201 , 12.47434978 , 8.10888247 , 251.20751528 , -8.25705962 , -0.62084605 , -0.43151766 , -32.11218279 , 1.800561634588108
220 , -1135.54921956 , -1388.1249788 , 11.84934792 , 8.09251232 , 250.76273272 , -7.89583295 , -0.43264657 , -0.3816699 , -32.73712429 , 1.7403196777816783
221 , -1135.51980301 , -1388.25351731 , 11.85180697 , 8.20687429 , 250.68196723 , -7.59387058 , -0.4469734 , -0.39101174 , -32.39192621 , 1.7485286779873832
222 , -1135.64155805 , -1387.9295992 , 11.81428669 , 8.01881048 , 250.80805256 , -8.83393752 , -0.45577852 , -0.42030041 , -33.49382705 , 1.7323142998025534
223 , -1136.27988037 , -1389.43812177 , 12.7241383 , 7.81592341 , 251.19956901 , -8.63278637 , -0.47993355 , -0.39184657 , -33.49368045 , 1.9049788868428463
224 , -1136.72942088 , -1389.49041499 , 12.77772772 , 7.96825319 , 251.32779713 , -10.5618883 , -0.7222871 , -0.31464055 , -35.39820601 , 1.9268502214596286
225 , -1136.74528733 , -1389.08422341 , 12.3422247 , 7.93134556 , 250.88910393 , -8.92903408 , -0.51432174 , -0.31352294 , -34.73370057 , 1.89992999681536
226 , -1136.72923852 , -1389.48510448 , 12.76684545 , 7.96798525 , 251.32765969 , -10.55251738 , -0.71939349 , -0.31400035 , -35.39040543 , 1.9257383686409824
227 , -1136.29233877 , -1389.41134092 , 12.57772168 , 7.89365438 , 251.00575887 , -9.12123868 , -0.6498417 , -1.33771262 , -33.16847957 , 1.9234346811017944
228 , -1136.72919386 , -1389.49317371 , 12.77867415 , 7.96810753 , 251.32888426 , -10.55743231 , -0.72177489 , -0.31451182 , -35.39687615 , 1.926840248852364
229 , -1136.28956256 , -1389.41138694 , 12.58032352 , 7.89047142 , 251.01065786 , -9.11591587 , -0.65227738 , -1.33110692 , -33.18106151 , 1.9231860798806613
230 , -1136.33449986 , -1389.47253585 , 12.58364663 , 7.94141424 , 251.00161326 , -9.31556141 , -0.62299461 , -1.40756532 , -33.19691218 , 1.9309902788193425
231 , -1136.73005285 , -1389.47462024 , 12.76490967 , 7.96904846 , 251.32011662 , -10.55708365 , -0.72200939 , -0.31392699 , -35.39881852 , 1.9257010290333487
232 , -1136.3256112 , -1389.49355169 , 12.59212855 , 7.93388903 , 251.02658144 , -9.31621245 , -0.61047705 , -1.43049054 , -33.18802553 , 1.9284155143220527
233 , -1136.74448362 , -1389.09541753 , 12.34446928 , 7.93110859 , 250.89890868 , -8.93510544 , -0.51321765 , -0.31298861 , -34.73943381 , 1.898489641540391
234 , -1136.2063321 , -1388.88567059 , 12.16357259 , 8.08566121 , 250.84765282 , -8.8302259 , -0.55771198 , -0.50273189 , -32.81203664 , 1.8592309305106678
235 , -1136.42328122 , -1388.7620037 , 12.22285627 , 8.0243622 , 250.56442458 , -8.34852053 , -0.56283362 , -0.43429466 , -33.7106054 , 1.8916173809817136
236 , -1136.00608943 , -1389.30269942 , 12.68708641 , 8.04521028 , 251.11988626 , -8.61735701 , -0.48621644 , -0.33088283 , -33.97081833 , 1.8751482705239626
237 , -1136.81856363 , -1388.31066743 , 11.78213059 , 8.12711291 , 250.45402562 , -9.24882259 , -0.5330449 , -0.47083451 , -33.90724139 , 1.8988989051984022
238 , -1136.78577011 , -1388.175547 , 11.65355641 , 8.3811704 , 250.0466388 , -9.40742209 , -0.44616167 , -0.36209862 , -33.24181438 , 1.895117078355238
239 , -1136.4630693 , -1387.47193762 , 11.56652869 , 8.28828225 , 249.54496723 , -7.73886553 , -0.49120385 , -0.31518362 , -33.25766828 , 1.8884245690247818
240 , -1136.78577525 , -1388.15418525 , 11.64256602 , 8.37093079 , 250.04598109 , -9.4096243 , -0.44435987 , -0.36886319 , -33.27263893 , 1.8921732231543142
241 , -1136.78663098 , -1388.20262365 , 11.65708373 , 8.38249233 , 250.07712553 , -9.43369121 , -0.44426486 , -0.37176378 , -33.29895038 , 1.8935735734737609
242 , -1136.06473428 , -1388.57146223 , 11.74390212 , 8.16914423 , 250.73782258 , -8.08149763 , -0.49211657 , -1.05523689 , -32.30108611 , 1.7945468118207517
243 , -1136.37149605 , -1388.61905258 , 11.91965552 , 8.24046587 , 250.45356762 , -7.97333625 , -0.46410344 , -0.34222207 , -32.84907675 , 1.8650424117495779
244 , -1136.78886335 , -1388.19108119 , 11.65578214 , 8.37877096 , 250.06810552 , -9.43510013 , -0.44442847 , -0.37030673 , -33.29107345 , 1.8938579316355406
245 , -1136.36598286 , -1388.62032553 , 11.91210103 , 8.23914896 , 250.39919915 , -7.77204299 , -0.46156627 , -0.42908012 , -32.77617451 , 1.8767098261495232
246 , -1136.64610567 , -1387.71424515 , 11.43487294 , 8.25997374 , 249.71029936 , -8.29609142 , -0.46689619 , -0.34790401 , -32.24046224 , 1.881076049186842
247 , -1136.61413403 , -1387.47387328 , 11.49054363 , 8.45227402 , 249.50380209 , -9.42849887 , -0.55877678 , -0.35230318 , -33.61417438 , 1.8997457068500696
248 , -1136.78579975 , -1388.15467191 , 11.64177396 , 8.37239909 , 250.03604667 , -9.38335775 , -0.44630274 , -0.36272472 , -33.21314418 , 1.8941104302557727
249 , -1136.6057467 , -1387.50388791 , 11.49336636 , 8.43670735 , 249.57885296 , -9.57949149 , -0.53338578 , -0.35054374 , -33.68431654 , 1.8949898299475698
250 , -1136.78490821 , -1388.16416322 , 11.64892348 , 8.37333464 , 250.04239378 , -9.39795178 , -0.44699653 , -0.36085057 , -33.21406226 , 1.894524307338023
251 , -1136.36311997 , -1388.66682333 , 11.95070731 , 8.24406082 , 250.49088698 , -8.01767568 , -0.46529375 , -0.33843863 , -32.90104376 , 1.8657534522504675
252 , -1136.6050753 , -1387.51639058 , 11.49403771 , 8.43551694 , 249.58897561 , -9.57888767 , -0.5288438 , -0.35160598 , -33.68604714 , 1.8945519327427789
253 , -1136.69511657 , -1388.65685413 , 12.02313645 , 8.04025302 , 250.66729527 , -9.30131548 , -0.42306413 , -0.35174811 , -33.86457083 , 1.8798205737858065
254 , -1136.77999994 , -1388.14324509 , 11.64545996 , 8.37010764 , 250.02909807 , -9.37652697 , -0.44482174 , -0.36429252 , -33.24144663 , 1.8923371892066607
255 , -1136.78668113 , -1388.1851734 , 11.65409415 , 8.3760668 , 250.07040608 , -9.44024839 , -0.44306316 , -0.37492011 , -33.31748598 , 1.8919974566955193
256 , -1136.22549933 , -1389.05398263 , 12.40932115 , 7.788651 , 251.00215229 , -8.91041438 , -0.41213515 , -0.6923339 , -33.04520666 , 1.8280566629910475
257 , -1136.46778926 , -1388.20691499 , 11.76265683 , 8.1952809 , 250.326417 , -8.72680347 , -0.52621761 , -0.36951574 , -33.13326627 , 1.8950708601570825
258 , -1136.28648337 , -1389.13072136 , 12.49228075 , 8.02934297 , 250.82098936 , -8.6674568 , -0.42806939 , -0.66013471 , -33.78873097 , 1.8936014480584735
259 , -1136.32854787 , -1389.50285727 , 12.6001472 , 7.94480943 , 251.02428918 , -9.32471526 , -0.62937213 , -1.40962948 , -33.20823632 , 1.9319169631199518
260 , -1136.09099113 , -1389.71849802 , 12.64684199 , 8.18709655 , 251.19194083 , -8.9171672 , -0.56905967 , -0.51364568 , -33.30900491 , 1.873703007894881
261 , -1136.90122301 , -1388.16427676 , 11.79734747 , 8.09734476 , 250.38093783 , -9.50767336 , -0.50405805 , -0.30958598 , -34.52276543 , 1.8757810098399903
262 , -1136.47181735 , -1388.16425226 , 11.75209927 , 8.1875883 , 250.30315805 , -8.73218248 , -0.52403177 , -0.36952759 , -33.15027521 , 1.8965282099123497
263 , -1136.25739656 , -1389.65970814 , 12.62919846 , 7.96517211 , 251.17903131 , -8.2390699 , -0.49106966 , -0.39667194 , -32.96681251 , 1.9149745471676827
264 , -1136.26428345 , -1389.58064697 , 12.57084817 , 7.93158867 , 251.13625245 , -8.14807576 , -0.48886444 , -0.38448842 , -32.87241986 , 1.916939467089983
265 , -1136.10752204 , -1388.67446951 , 12.09121645 , 8.08829304 , 250.72789974 , -8.93569013 , -0.5610101 , -0.44668844 , -32.13095514 , 1.887014752312958
266 , -1136.12082046 , -1388.73647913 , 12.09874077 , 8.10052586 , 250.74022076 , -8.88128173 , -0.55315394 , -0.44347863 , -32.10315918 , 1.8866783136292231
267 , -1136.86072271 , -1387.93000266 , 11.75556217 , 8.04714855 , 250.13429179 , -8.85314687 , -0.46834396 , -0.33266027 , -34.16284279 , 1.8878738050082107
268 , -1134.92713007 , -1389.49209864 , 12.5469825 , 8.30956927 , 251.46716451 , -7.64635237 , -0.70098661 , -0.44789218 , -32.19375209 , 1.6986640229682193
269 , -1136.0555272 , -1389.40274869 , 12.55571564 , 7.91636335 , 251.03743648 , -7.50116323 , -0.44540957 , -0.47036259 , -33.76546964 , 1.8439455493711792
270 , -1135.59040645 , -1390.43211019 , 13.41472222 , 8.11320682 , 251.77812148 , -9.38244883 , -0.51921735 , -0.59160174 , -33.81400361 , 1.8472866570936155
271 , -1136.0112726 , -1389.4465675 , 12.66317504 , 7.98440924 , 251.16055768 , -8.280456 , -0.61748431 , -0.3919075 , -33.20110372 , 1.825432290409863
272 , -1136.36745914 , -1389.09381902 , 12.32885204 , 7.85402273 , 250.97342609 , -8.81041727 , -0.42026694 , -0.50018935 , -33.30215119 , 1.8778863582658416
273 , -1135.6326742 , -1389.56726978 , 12.54477688 , 8.04237638 , 251.37104694 , -9.01425508 , -0.52665862 , -1.1312145 , -32.38479658 , 1.7973506570721216
274 , -1136.09367224 , -1388.76310775 , 12.46834908 , 7.88611351 , 250.88723185 , -8.55473745 , -0.48679139 , -0.33882673 , -33.86550546 , 1.8721904936954936
275 , -1136.18380473 , -1388.87774606 , 12.35235601 , 8.13716284 , 250.78825284 , -8.96912263 , -0.53023974 , -0.31596754 , -33.08695855 , 1.8646687938415667
276 , -1136.1157418 , -1388.96945522 , 12.16183139 , 8.1950763 , 250.88706111 , -8.99051727 , -0.59006337 , -0.43139551 , -32.12708559 , 1.8870442935661873
277 , -1136.85412026 , -1388.07402044 , 11.78054234 , 8.04747572 , 250.2791638 , -8.78635751 , -0.44859932 , -0.31006035 , -34.51891895 , 1.8785934260768633
278 , -1136.86418681 , -1388.10314255 , 11.78573953 , 8.06517354 , 250.28757322 , -8.91451499 , -0.4471531 , -0.30949567 , -34.56889695 , 1.8775170730852648
279 , -1136.89257847 , -1388.18619897 , 11.78303426 , 8.10806807 , 250.36812351 , -9.35024646 , -0.49866256 , -0.30833847 , -34.4972027 , 1.87424211050342
280 , -1136.87707613 , -1388.16634201 , 11.79876397 , 8.08663329 , 250.32947262 , -9.07024648 , -0.46142612 , -0.30798159 , -34.56356885 , 1.8775882291202841
281 , -1136.89383895 , -1388.12132808 , 11.78941714 , 8.07060192 , 250.34920414 , -9.2465971 , -0.49062831 , -0.30739219 , -34.51280635 , 1.8751134163627483
282 , -1136.82040246 , -1388.10720607 , 11.78688328 , 8.02079353 , 250.25286911 , -8.53395382 , -0.43068038 , -0.32365805 , -34.44922386 , 1.8553324445606891
283 , -1136.81704597 , -1388.09887933 , 11.78941623 , 8.00693717 , 250.26222952 , -8.54527016 , -0.43482099 , -0.32535093 , -34.43916197 , 1.8527436056935584
284 , -1136.90112952 , -1388.17830189 , 11.79743943 , 8.10996419 , 250.39061301 , -9.58654439 , -0.50534758 , -0.31062822 , -34.52959087 , 1.8742654313373641
285 , -1136.7279009 , -1388.38639071 , 11.89236829 , 8.26056082 , 250.52209908 , -9.74127741 , -0.54008056 , -0.31804721 , -34.17682558 , 1.925974702160693
286 , -1136.73340883 , -1388.93281075 , 12.50403548 , 7.98439568 , 250.64427543 , -9.01724522 , -0.50475869 , -0.33966709 , -34.19744383 , 1.9422929115474679
287 , -1136.73010248 , -1388.35900119 , 11.88402093 , 8.2258254 , 250.52782055 , -9.7565545 , -0.53752775 , -0.32061152 , -34.12539625 , 1.9289915405415037
288 , -1136.44101522 , -1388.67560913 , 11.88256821 , 8.48222876 , 250.37805077 , -8.90075598 , -0.51897203 , -0.28012435 , -33.04941636 , 1.91137691622557
289 , -1136.72845021 , -1388.35357988 , 11.88298737 , 8.22553045 , 250.52244721 , -9.75470085 , -0.5338896 , -0.31999943 , -34.10410734 , 1.9285619377729877
290 , -1136.75515576 , -1388.98627417 , 12.50990202 , 7.96850104 , 250.72769468 , -9.2685338 , -0.54592104 , -0.34219651 , -34.1799616 , 1.9496933339894313
291 , -1136.75541431 , -1389.00909204 , 12.50905026 , 7.96660154 , 250.7516752 , -9.20526771 , -0.53651519 , -0.33756652 , -34.20209685 , 1.9474087642904776
292 , -1136.7313205 , -1388.38402112 , 11.88493883 , 8.24331654 , 250.53939122 , -9.76689904 , -0.54247138 , -0.32032145 , -34.15598811 , 1.9278479741456243
293 , -1136.75437257 , -1389.01701894 , 12.5085215 , 7.96627785 , 250.75535331 , -9.20231253 , -0.53235084 , -0.33850749 , -34.1885847 , 1.9471215974952245
294 , -1136.44039768 , -1388.69427822 , 11.8868884 , 8.48444958 , 250.38521352 , -8.83413798 , -0.51752286 , -0.27877875 , -33.0605587 , 1.9129833452099987
295 , -1136.70071056 , -1389.57516608 , 12.84516898 , 7.93069979 , 251.43267438 , -10.6055168 , -0.55326011 , -0.32521467 , -35.66784085 , 1.9292785495503175
296 , -1136.30259988 , -1388.33559571 , 11.88825475 , 8.04340308 , 250.20536909 , -6.81818611 , -0.39627046 , -0.4050526 , -32.76977129 , 1.8662037790457962
297 , -1136.58451361 , -1388.03228182 , 11.82953373 , 8.00159957 , 250.27371878 , -8.32416484 , -0.41933357 , -0.35188303 , -33.80180634 , 1.868465336415046
298 , -1136.69871347 , -1389.57642801 , 12.85025489 , 7.9276553 , 251.43373403 , -10.60894856 , -0.54872452 , -0.32634342 , -35.66509275 , 1.9293583958603904
299 , -1136.26519748 , -1388.37077915 , 11.93406006 , 8.03040109 , 250.21159033 , -6.76386541 , -0.39324446 , -0.40546545 , -32.75277906 , 1.8610766848643883
300 , -1135.84181464 , -1389.97164993 , 13.04056246 , 7.82884377 , 251.21661478 , -6.64366608 , -0.38179026 , -0.53917293 , -33.01170084 , 1.8843555572203612
301 , -1136.86739422 , -1388.19684243 , 11.80852209 , 8.12577646 , 250.31409907 , -9.21648644 , -0.44772435 , -0.31887201 , -34.61435789 , 1.8751007081595878
302 , -1136.65214355 , -1387.21746285 , 11.41622865 , 8.10386776 , 249.25487285 , -7.26798703 , -0.3971941 , -0.35530494 , -32.84739902 , 1.884398614260373
303 , -1135.42137242 , -1388.42150245 , 11.82669036 , 8.59620551 , 250.0785857 , -6.6698921 , -0.43554544 , -0.48735316 , -31.58964612 , 1.794364696458693
304 , -1136.18606046 , -1388.2684213 , 11.62439901 , 8.60111678 , 249.90141909 , -7.22977465 , -0.45344591 , -0.60002022 , -32.81953768 , 1.8135317393484631
305 , -1136.69966673 , -1389.57760324 , 12.84594432 , 7.92710665 , 251.43818398 , -10.60826704 , -0.54866819 , -0.32660724 , -35.66613044 , 1.9291928854341718
306 , -1136.74639115 , -1389.01711866 , 12.51295779 , 7.975294 , 250.72698451 , -9.06567317 , -0.51627504 , -0.33875966 , -34.18581771 , 1.9454331144538357
307 , -1136.66860615 , -1388.34839217 , 11.85788505 , 8.3500508 , 250.45278233 , -9.60589139 , -0.52641262 , -0.31209675 , -34.07087437 , 1.91347127421075
308 , -1136.73147302 , -1388.37022297 , 11.88044911 , 8.23792662 , 250.53329458 , -9.76204069 , -0.54271578 , -0.32085329 , -34.1544499 , 1.927935760243886
309 , -1136.61757783 , -1389.36890003 , 12.61989556 , 7.69769046 , 251.32718316 , -8.86100619 , -0.411229 , -0.3427858 , -34.70416462 , 1.8784253734858696
310 , -1136.68183348 , -1388.53034869 , 11.68407425 , 8.34401726 , 250.52115538 , -9.76111334 , -0.47522708 , -0.32836412 , -33.50477532 , 1.9106161085280389
311 , -1136.79314219 , -1388.19017616 , 11.74634929 , 8.44526899 , 250.07175493 , -9.10765177 , -0.50968029 , -0.28581704 , -34.42225906 , 1.8668147219323297
312 , -1136.44731729 , -1389.30721092 , 12.47397126 , 7.82420915 , 251.05648569 , -8.60967443 , -0.42510607 , -0.51717812 , -33.50840029 , 1.8701591531358848
313 , -1136.67827706 , -1388.54808484 , 11.68928191 , 8.33896113 , 250.54429292 , -9.7636527 , -0.47384128 , -0.327908 , -33.52124461 , 1.909323076941884
314 , -1136.56396714 , -1387.37094234 , 11.47612512 , 7.96901906 , 249.67539899 , -7.78735898 , -0.4934876 , -0.46631343 , -32.56094969 , 1.8735067692465648
315 , -1136.80340587 , -1388.1592569 , 11.72721894 , 8.47635726 , 249.99230716 , -9.15731113 , -0.58482699 , -0.29080943 , -34.33105613 , 1.8769638887004059
316 , -1136.72918982 , -1389.49413925 , 12.77573063 , 7.9676657 , 251.33128478 , -10.55688021 , -0.72105284 , -0.31448545 , -35.3914947 , 1.9265628428590926
317 , -1136.73152429 , -1388.34996747 , 11.85957295 , 8.23160381 , 250.53463581 , -9.75713601 , -0.54113458 , -0.32148561 , -34.14030445 , 1.9271773905007297
318 , -1136.73041361 , -1389.44875038 , 12.76483274 , 7.97026625 , 251.2994199 , -10.56760675 , -0.72778039 , -0.31451558 , -35.4127987 , 1.9265353489556516
319 , -1136.73157173 , -1388.35012065 , 11.8651775 , 8.23323512 , 250.52945821 , -9.75927387 , -0.54158861 , -0.32129957 , -34.14529243 , 1.9274269437686173
