, etot, eang, etor, evdw, ehb, ecoul, density
458 , -14040.87678 , 5.38242908 , 7.5428968 , 102.4149533 , -0.32815473 , -17.705302 , 1.8655817906409422
459 , -14040.41041 , 5.08459294 , 7.65413916 , 102.5141722 , -0.24487387 , -16.22113175 , 1.7692710962077058
460 , -14040.33244 , 5.0367092 , 7.57111629 , 102.16629646 , -0.23160746 , -16.25736377 , 1.7889306373732934
461 , -14040.74364 , 5.44643453 , 7.63130123 , 102.60118669 , -0.27663094 , -17.55101771 , 1.8101848161851353
462 , -14040.44591 , 5.22444616 , 7.5841083 , 102.27159535 , -0.31735509 , -17.05204317 , 1.7428513409807698
463 , -14040.61304 , 5.07837647 , 7.63525794 , 102.4013709 , -0.26656638 , -16.77811402 , 1.7816696892480206
464 , -14040.3609 , 5.02123716 , 7.54888883 , 102.05983976 , -0.22524481 , -16.15058601 , 1.8032551813058466
465 , -14040.51854 , 4.94135792 , 7.68404613 , 101.72558389 , -0.2748656 , -16.46413937 , 1.853506647356562
466 , -14040.58583 , 5.186517 , 7.71846017 , 102.24706423 , -0.30732098 , -16.51333075 , 1.7797537562547956
467 , -14040.8968 , 5.41712081 , 7.57167723 , 102.60082082 , -0.32839973 , -17.80044886 , 1.8425282752404348
468 , -14040.42045 , 5.0665031 , 7.53208561 , 102.51663908 , -0.23542266 , -16.37283095 , 1.7143847713279643
469 , -14040.90466 , 5.08972711 , 7.49699645 , 101.45288732 , -0.32936487 , -17.73900431 , 1.8558426602652127
470 , -14040.51942 , 5.28757431 , 7.56318687 , 102.42510122 , -0.28286703 , -17.15933231 , 1.6939270443661936
471 , -14040.51619 , 5.39370797 , 7.56907898 , 102.4582857 , -0.21909333 , -16.85159741 , 1.7527928167629705
472 , -14040.89941 , 5.48904718 , 7.55476111 , 102.68852417 , -0.32835144 , -17.71316455 , 1.859039335716221
473 , -14040.82268 , 5.44699207 , 7.58661092 , 102.5373501 , -0.28685504 , -17.08457631 , 1.8501372468605637
474 , -14040.43782 , 5.10496734 , 7.71991045 , 102.24051851 , -0.26522485 , -16.49454153 , 1.841594116365916
475 , -14040.03945 , 5.37881307 , 7.33062492 , 101.96940481 , -0.1935956 , -16.47278275 , 1.6718989302053524
476 , -14040.44931 , 4.59184584 , 7.73979914 , 101.26420085 , -0.27917347 , -16.49756492 , 1.8371631792482572
477 , -14039.92428 , 5.15285258 , 7.59991569 , 102.84895228 , -0.23334183 , -15.95888335 , 1.561781541734065
478 , -14040.12707 , 5.23920553 , 7.50596403 , 102.70209117 , -0.28692044 , -15.83787635 , 1.7045657111169747
479 , -14040.17308 , 5.22848629 , 7.55978466 , 102.43490887 , -0.18739574 , -16.34680171 , 1.6384371130701212
480 , -14040.22476 , 5.23555725 , 7.59437071 , 102.58527113 , -0.25494573 , -15.915521 , 1.7332721991803932
481 , -14040.41092 , 5.40402433 , 7.72538628 , 102.56670336 , -0.2870088 , -16.25200234 , 1.7559775483838704
482 , -14040.35442 , 5.09630968 , 7.66173261 , 102.60905732 , -0.2534182 , -16.77165545 , 1.6633489877529462
483 , -14040.61878 , 5.05053258 , 7.78988288 , 101.98754219 , -0.2522639 , -17.16510134 , 1.8072529136890563
484 , -14039.47584 , 4.95517798 , 7.65877378 , 104.3891247 , -0.16151456 , -15.69594001 , 1.408474534593229
485 , -14040.22594 , 4.87544052 , 7.47688418 , 101.31227578 , -0.22138053 , -16.73316355 , 1.7545013621548813
486 , -14040.08693 , 4.57460869 , 7.63649816 , 101.17753155 , -0.28793062 , -16.43570302 , 1.6456703076159613
487 , -14040.34705 , 5.4853797 , 7.56534806 , 102.74744635 , -0.20198295 , -16.52040599 , 1.749063092160876
488 , -14040.44156 , 5.37460879 , 7.66328887 , 102.63709631 , -0.2178693 , -16.55053763 , 1.735986109476242
489 , -14040.85862 , 4.95526442 , 7.47935405 , 102.12647617 , -0.28524978 , -17.44323952 , 1.8393406238588483
490 , -14040.84677 , 5.22447735 , 7.55120312 , 102.4117943 , -0.28127451 , -17.50095546 , 1.8484928374276957
491 , -14040.83477 , 5.22826194 , 7.54162817 , 102.43047984 , -0.28315559 , -17.48655335 , 1.8444235374609583
492 , -14040.88408 , 5.17492892 , 7.46871689 , 102.27768803 , -0.30344204 , -17.59187374 , 1.852294151242456
493 , -14040.05917 , 4.28759469 , 7.56948581 , 100.37715786 , -0.26307137 , -16.6930339 , 1.636277825066507
494 , -14040.46064 , 5.67759278 , 7.55952307 , 102.98991656 , -0.27383041 , -17.07694336 , 1.7621535734339788
495 , -14040.30858 , 5.03771218 , 7.58661799 , 102.15663051 , -0.24163409 , -16.32414108 , 1.7675834055287873
496 , -14039.73375 , 4.61087579 , 7.66372913 , 98.4661796 , -0.22716354 , -15.79241458 , 1.703582051533356
497 , -14040.7453 , 5.17483798 , 7.48101112 , 102.54768688 , -0.34153556 , -17.36879713 , 1.8022654007381014
498 , -14040.66329 , 5.29072682 , 7.66553102 , 102.57831274 , -0.26173686 , -16.54066424 , 1.7944663136039531
499 , -14040.35958 , 5.22135065 , 7.50023127 , 102.64263886 , -0.2488916 , -15.95267554 , 1.7283773626456909
500 , -14039.99593 , 4.88910216 , 7.61345008 , 101.68222928 , -0.23291431 , -16.0971232 , 1.6959967501407691
501 , -14040.22876 , 4.95251266 , 7.33865804 , 103.66178605 , -0.20029628 , -16.33594299 , 1.6666482441535784
502 , -14040.91848 , 5.4415135 , 7.54619349 , 102.53641851 , -0.32768414 , -17.75421847 , 1.8460624267039194
503 , -14040.01179 , 5.49847203 , 7.48673564 , 102.86621624 , -0.22935664 , -16.29098987 , 1.7037360200959644
504 , -14040.39286 , 5.32273598 , 7.76148028 , 102.02117176 , -0.2275568 , -16.78680749 , 1.721192530759956
505 , -14040.91523 , 5.44903196 , 7.55624553 , 102.62987325 , -0.33434347 , -17.80286433 , 1.850289418642245
506 , -14040.55027 , 5.17692485 , 7.56200344 , 101.80006737 , -0.27557184 , -15.90819261 , 1.8445548671310588
507 , -14040.37457 , 4.74738192 , 7.73036617 , 101.65606716 , -0.24137235 , -16.31941887 , 1.7973818978357883
508 , -14040.90647 , 5.25486507 , 7.51805964 , 101.9561505 , -0.33006417 , -17.72660368 , 1.8638253111958876
509 , -14040.86753 , 5.48288064 , 7.58762443 , 102.65595372 , -0.31322894 , -17.71817996 , 1.8371812427285266
510 , -14040.14077 , 5.70615884 , 7.27393988 , 103.44854754 , -0.25068846 , -16.73579505 , 1.7524643366509396
511 , -14040.02231 , 5.09616487 , 7.6265537 , 102.46573988 , -0.25101528 , -16.1629342 , 1.6612231932508055
512 , -14040.64205 , 5.20676844 , 7.45546112 , 102.41697575 , -0.30375497 , -17.15134824 , 1.768814906304107
513 , -14040.32022 , 5.44758516 , 7.60156094 , 102.92597338 , -0.23073109 , -16.89406443 , 1.6159074070011084
514 , -14040.46956 , 5.07683312 , 7.73430661 , 102.13960564 , -0.26880545 , -16.45958952 , 1.864915085440192
515 , -14040.61058 , 5.27796918 , 7.58957057 , 102.40216097 , -0.21003791 , -16.68426258 , 1.7010271613741514
516 , -14040.87436 , 4.95659623 , 7.45435381 , 98.31280396 , -0.31729432 , -17.46985232 , 1.8390542883389
517 , -14040.45533 , 5.81328734 , 7.43941214 , 102.99217698 , -0.2790896 , -17.01440269 , 1.7949643368044232
518 , -14040.36913 , 4.81494887 , 7.41315625 , 101.78244315 , -0.31006178 , -17.31549136 , 1.743162094640312
519 , -14040.65544 , 5.29728097 , 7.66685479 , 102.61266397 , -0.26141711 , -16.54741927 , 1.8094071947225392
520 , -14040.60525 , 4.81286145 , 7.49703601 , 98.34891756 , -0.2607687 , -16.44878145 , 1.7858998951703837
521 , -14040.34723 , 4.06240085 , 7.40933332 , 96.35532449 , -0.21963315 , -15.83367522 , 1.8053646952526676
522 , -14040.4744 , 5.09118698 , 7.72005263 , 102.18838975 , -0.27490584 , -16.5218135 , 1.8535837008561291
523 , -14040.20101 , 5.18319913 , 7.64647024 , 102.32794858 , -0.24888655 , -16.38333325 , 1.7433569471846004
524 , -14040.31384 , 5.28434688 , 7.63692543 , 102.42116459 , -0.20128714 , -16.18315783 , 1.663893877190862
525 , -14040.15243 , 4.98427705 , 7.75228439 , 102.13453591 , -0.2671902 , -15.80401477 , 1.7533252219169333
526 , -14040.15376 , 5.33407325 , 7.52594338 , 102.96699998 , -0.25777997 , -16.24683318 , 1.6953160168161616
527 , -14040.40888 , 4.85935076 , 7.48259306 , 101.59511872 , -0.27296593 , -16.51519137 , 1.6947604714808375
528 , -14040.9071 , 4.656973 , 7.89486604 , 101.15046517 , -0.29157653 , -17.22571037 , 1.8008990674764633
529 , -14040.33421 , 4.97616932 , 7.62153739 , 102.13430846 , -0.21072923 , -16.14153665 , 1.7522068931187924
530 , -14040.00855 , 4.58676868 , 6.96874787 , 101.38467212 , -0.22907981 , -16.28745537 , 1.6693290822034446
531 , -14039.86823 , 5.41540949 , 7.63653237 , 102.73562412 , -0.20821763 , -15.86848716 , 1.606931301364507
532 , -14040.49996 , 5.14641822 , 7.40372864 , 102.14633081 , -0.26107297 , -16.52398734 , 1.8541407942812738
533 , -14040.62288 , 5.02482963 , 7.23691185 , 97.73085799 , -0.24632763 , -16.32777255 , 1.7805664038185307
534 , -14040.90525 , 5.41639909 , 7.55795385 , 102.57438659 , -0.33046373 , -17.69746057 , 1.8549556865626653
535 , -14040.91203 , 5.45555081 , 7.53404699 , 102.61114702 , -0.32554106 , -17.72856893 , 1.8621129929646643
536 , -14040.8961 , 4.96241496 , 7.5594033 , 101.07622172 , -0.32821687 , -17.71233554 , 1.8463504102158985
537 , -14040.369 , 4.9683311 , 7.78218065 , 102.14824398 , -0.30518593 , -16.99892508 , 1.7307539613276233
538 , -14040.29909 , 5.43118093 , 7.36616804 , 102.94981517 , -0.26479307 , -16.92667212 , 1.7479286023177512
539 , -14040.29679 , 4.6332914 , 7.55832916 , 100.65042872 , -0.26796911 , -16.06553658 , 1.778589482130937
540 , -14040.3304 , 5.64008462 , 7.499681 , 102.77528561 , -0.21679397 , -16.67575803 , 1.7725010406599695
541 , -14040.46243 , 5.08452997 , 7.71679994 , 102.1658129 , -0.27556341 , -16.51790748 , 1.865596465937086
542 , -14040.5243 , 5.13965414 , 7.48818416 , 102.37360874 , -0.27947083 , -17.02777565 , 1.781358075863898
543 , -14040.65802 , 4.86944788 , 7.86397286 , 102.05101837 , -0.30360512 , -16.85830269 , 1.7168630326973482
544 , -14040.3591 , 5.05947496 , 7.70693388 , 102.30788771 , -0.24139605 , -16.42940108 , 1.8232472264972124
545 , -14040.45232 , 5.08583534 , 7.73336682 , 102.17629743 , -0.26861487 , -16.53240877 , 1.8509003721808024
546 , -14040.36301 , 5.15508586 , 7.63410404 , 102.36274966 , -0.25645653 , -16.56305821 , 1.6632900453824748
547 , -14040.00376 , 4.89312624 , 7.47772288 , 101.91434548 , -0.2354575 , -15.87218323 , 1.7553561596850713
548 , -14040.4721 , 5.334877 , 7.68958572 , 102.52477279 , -0.21218868 , -16.45481467 , 1.7344026022728227
549 , -14039.72832 , 5.07278928 , 7.50967185 , 102.43969214 , -0.24872168 , -16.09596814 , 1.659232419455172
550 , -14040.90586 , 5.47498325 , 7.51111183 , 102.56026216 , -0.29936425 , -17.50945536 , 1.8507850268451784
551 , -14040.91525 , 4.65381129 , 7.90277999 , 101.07065976 , -0.29294018 , -17.16273294 , 1.7926512255152944
552 , -14040.55923 , 5.23078366 , 7.79174454 , 102.42157153 , -0.27050342 , -16.21650185 , 1.7389939027675152
553 , -14040.8602 , 5.09280624 , 7.49382917 , 101.50150785 , -0.32858445 , -17.74250898 , 1.8537384778043753
554 , -14040.04236 , 5.38812342 , 7.57114726 , 102.65149699 , -0.18261806 , -15.66519913 , 1.6599254243406276
555 , -14040.84984 , 5.15258469 , 7.4876635 , 102.32735565 , -0.3264456 , -17.62288063 , 1.8484447929175989
556 , -14040.447 , 5.0903529 , 7.70064701 , 102.3067572 , -0.24615462 , -16.42843532 , 1.8520337504101902
557 , -14040.16518 , 5.14194947 , 7.5787745 , 101.84000222 , -0.2174695 , -16.3381801 , 1.7230217531967578
558 , -14040.41345 , 4.84649633 , 7.77031167 , 101.79298778 , -0.29256577 , -16.57689798 , 1.7466913111288773
559 , -14039.97724 , 5.19271718 , 7.49978911 , 102.59780889 , -0.20879615 , -15.98094241 , 1.7520873392979421
560 , -14040.643 , 4.9117963 , 7.82250415 , 102.05356535 , -0.26427647 , -16.84051697 , 1.8269869856646985
561 , -14040.36344 , 4.84708102 , 7.56068821 , 101.41679489 , -0.23255897 , -16.44534802 , 1.769354407631596
562 , -14040.46329 , 5.8267209 , 7.43848536 , 103.04002827 , -0.2784924 , -17.01172049 , 1.802843156234168
563 , -14040.90811 , 5.24594496 , 7.53235818 , 101.98928927 , -0.33259537 , -17.77111206 , 1.8622553761924125
564 , -14040.68474 , 5.47500797 , 7.55644477 , 102.6745816 , -0.2720534 , -17.06870588 , 1.83074984937777
565 , -14039.93492 , 4.34935881 , 7.78862653 , 101.15142196 , -0.28249966 , -15.89472966 , 1.6389851702499971
566 , -14040.91319 , 5.41798415 , 7.55637976 , 102.59072221 , -0.32504084 , -17.62710362 , 1.8562787191024304
567 , -14040.45724 , 4.70609898 , 7.7695851 , 101.21565695 , -0.23302907 , -16.28839537 , 1.7571457165716349
568 , -14040.40991 , 5.31651999 , 7.7601287 , 102.55668071 , -0.29300296 , -16.58939895 , 1.6948268244009284
569 , -14040.69835 , 5.12032207 , 7.62300667 , 102.24982816 , -0.29443593 , -16.76281378 , 1.7237687816300349
570 , -14040.37461 , 5.08002097 , 7.63871792 , 102.24732899 , -0.20882004 , -16.18903243 , 1.7731182190971624
571 , -14040.74356 , 5.4239805 , 7.51535343 , 102.85452964 , -0.27454978 , -16.93654237 , 1.7585634720926397
572 , -14040.60625 , 5.21156872 , 7.5961161 , 101.85346042 , -0.28699635 , -16.91395557 , 1.7372752077817661
573 , -14040.37049 , 5.1625004 , 7.63512692 , 102.8171234 , -0.28921375 , -16.87161176 , 1.5935100992579365
574 , -14040.76209 , 5.27965004 , 7.56511497 , 102.63182382 , -0.27538734 , -16.81608937 , 1.7387881034186041
575 , -14040.06217 , 5.01840316 , 7.7320735 , 101.95222564 , -0.22007569 , -16.40224219 , 1.685313151977822
576 , -14039.66874 , 5.41774222 , 7.5252532 , 102.95605869 , -0.2041804 , -16.22265257 , 1.4451826074514582
577 , -14040.6699 , 5.1583033 , 7.650078 , 101.76977625 , -0.28714883 , -16.99837858 , 1.7514236369957352
578 , -14039.89314 , 5.5706392 , 7.47443042 , 102.97024502 , -0.20870969 , -16.39985547 , 1.7226657568526837
579 , -14039.97031 , 4.93893943 , 7.48207332 , 101.74145594 , -0.24579004 , -16.02649954 , 1.4807699764678648
580 , -14040.40086 , 5.19395292 , 7.50700636 , 102.31100065 , -0.22323167 , -16.47399886 , 1.7471614794555228
581 , -14040.18002 , 5.42477282 , 7.4963508 , 102.86661188 , -0.27441295 , -16.94678521 , 1.7403399202122023
582 , -14040.50198 , 4.9157919 , 7.5177211 , 101.28574055 , -0.2879787 , -17.19941173 , 1.6923747361462946
583 , -14040.29768 , 5.58573366 , 7.63055851 , 102.96889867 , -0.26165894 , -17.05123727 , 1.7512825371292546
584 , -14040.18028 , 4.97724365 , 7.42510033 , 101.48218004 , -0.15782122 , -15.53026748 , 1.788353232337465
585 , -14040.26715 , 5.16352619 , 7.52726152 , 102.51790289 , -0.26116881 , -16.08311963 , 1.7743864245966594
586 , -14040.88732 , 5.24071132 , 7.53325432 , 101.95230436 , -0.33377443 , -17.77148147 , 1.8576369803851076
587 , -14040.59637 , 5.36306722 , 7.60985537 , 102.4514873 , -0.22312215 , -16.73798544 , 1.6822717286221038
588 , -14040.2816 , 5.17640714 , 7.60185407 , 102.38845597 , -0.23570026 , -16.14872517 , 1.832401086613547
589 , -14040.55684 , 5.29970153 , 7.58127069 , 102.63216846 , -0.26679586 , -16.72433383 , 1.8138894819757727
590 , -14040.48377 , 5.24762968 , 7.5849577 , 102.78916251 , -0.25563318 , -16.23461071 , 1.7755529255674258
591 , -14040.9053 , 5.17135397 , 7.44458164 , 102.26698536 , -0.29936762 , -17.0289642 , 1.8420268151669097
592 , -14040.92256 , 4.65636829 , 7.90007992 , 101.13676385 , -0.29159075 , -17.19046364 , 1.7954703388120932
593 , -14039.99632 , 5.14701636 , 7.76882249 , 102.44625218 , -0.24962916 , -15.97746951 , 1.7625711492710427
594 , -14040.82264 , 5.11218575 , 7.48632977 , 101.91640456 , -0.27753844 , -16.91052706 , 1.8407008504508475
595 , -14040.32813 , 5.66707428 , 7.48094273 , 102.81393947 , -0.21822051 , -16.70662646 , 1.7647611327342483
596 , -14040.61605 , 5.28832911 , 7.48172458 , 102.62902829 , -0.23471947 , -16.36744155 , 1.8300341522520154
597 , -14040.38252 , 5.1092637 , 7.64894321 , 102.48731425 , -0.25507679 , -16.4114874 , 1.833179511353184
598 , -14040.1606 , 5.23582271 , 7.66657324 , 102.77713334 , -0.24532939 , -16.26768019 , 1.748273829239138
599 , -14040.63712 , 5.12201918 , 7.59314264 , 101.36328435 , -0.26173643 , -16.91298199 , 1.8144835489268905
600 , -14040.01267 , 4.82943508 , 7.4889322 , 101.3823489 , -0.20405652 , -15.85381003 , 1.7521238281568607
601 , -14040.52685 , 5.13114251 , 7.51822363 , 102.29198885 , -0.27831445 , -17.02160491 , 1.790610811132911
602 , -14040.48587 , 5.38892838 , 7.62296421 , 102.69764764 , -0.28805127 , -16.71891549 , 1.7150830676862039
603 , -14040.9189 , 5.46037377 , 7.51611756 , 102.63608026 , -0.30719946 , -17.51103757 , 1.853246731052277
604 , -14039.43755 , 5.39910128 , 7.71843746 , 99.62062851 , -0.20841415 , -15.34303465 , 1.6819085410416958
605 , -14040.51612 , 5.33532803 , 7.57143584 , 102.71237208 , -0.23365465 , -16.37560846 , 1.7973623900226703
606 , -14040.5361 , 5.1191765 , 7.69462358 , 102.25205438 , -0.26470322 , -16.38357617 , 1.8705816329528948
607 , -14040.87676 , 4.83571575 , 7.8794845 , 101.77896351 , -0.26162811 , -16.59180208 , 1.810405230816276
608 , -14040.42492 , 5.11359823 , 7.70437656 , 102.32913711 , -0.25639101 , -16.40480716 , 1.8309264888463894
609 , -14040.45643 , 4.54968302 , 7.76506881 , 101.0444617 , -0.27539403 , -16.56571618 , 1.8487599295821104
610 , -14040.90979 , 5.45435792 , 7.53801739 , 102.56873501 , -0.32689631 , -17.73527026 , 1.8516643012613205
611 , -14040.18804 , 5.22644996 , 7.63780138 , 102.64408699 , -0.31385251 , -16.96611508 , 1.6517456322160025
612 , -14040.38512 , 5.67236261 , 7.39963655 , 102.96407458 , -0.27581512 , -16.72441627 , 1.7295256450514989
613 , -14040.3756 , 5.06818958 , 7.64506363 , 101.62116544 , -0.26953772 , -16.15431698 , 1.779239462706175
614 , -14040.5979 , 4.59210058 , 7.41802743 , 100.25563935 , -0.24364347 , -16.52028943 , 1.7568005256128616
615 , -14040.22132 , 3.97474588 , 7.5303982 , 100.51425395 , -0.26523517 , -16.41049389 , 1.6925903897659018
616 , -14040.00017 , 5.17109701 , 7.53880795 , 102.40910118 , -0.24891468 , -16.69738244 , 1.7478578908485185
617 , -14040.43163 , 5.40817112 , 7.58566821 , 102.67589835 , -0.21208779 , -16.75648909 , 1.7252314734779066
618 , -14040.49172 , 4.55035491 , 7.85527242 , 101.56575851 , -0.26756564 , -16.36538436 , 1.7303159075118424
619 , -14040.1558 , 4.34578579 , 7.72081249 , 100.59575607 , -0.21633321 , -16.28391927 , 1.6829350006705548
620 , -14040.21131 , 5.10248575 , 7.80632698 , 102.55114792 , -0.31571632 , -16.36237402 , 1.542323806273942
621 , -14039.67676 , 5.43232973 , 7.5697189 , 104.01656251 , -0.22835347 , -14.7716342 , 1.4543046345376076
622 , -14040.34015 , 4.73469814 , 7.97239001 , 101.81863497 , -0.27306136 , -16.60744868 , 1.6993775290887385
623 , -14040.36826 , 4.91690142 , 7.69716203 , 102.10706997 , -0.28510065 , -16.49019271 , 1.7076886178576902
624 , -14040.73266 , 5.322012 , 7.67544799 , 102.67632643 , -0.25302051 , -16.51037778 , 1.8199792719680163
625 , -14040.28238 , 5.20330874 , 7.57704965 , 102.42806628 , -0.22124159 , -16.1890661 , 1.8237348665317543
626 , -14040.37459 , 5.17815097 , 7.55837145 , 102.67696721 , -0.23911139 , -15.88176637 , 1.772555417815987
627 , -14040.47885 , 5.32351252 , 7.42115723 , 102.72376687 , -0.25880389 , -16.58063871 , 1.848069214447317
628 , -14040.69251 , 5.4233866 , 7.5375305 , 102.73031559 , -0.27384518 , -16.68803383 , 1.7448411276828841
629 , -14040.49419 , 4.94113467 , 7.3700731 , 101.46155524 , -0.23646177 , -16.45363901 , 1.8474643098432268
630 , -14040.32391 , 5.55900872 , 7.44888309 , 103.15814603 , -0.2660811 , -16.70476548 , 1.7601326864773752
631 , -14040.69439 , 5.29644634 , 7.76563775 , 102.60978462 , -0.26637085 , -16.73334224 , 1.7488231532716727
632 , -14040.54622 , 5.29373373 , 7.57902142 , 102.58173711 , -0.26646861 , -16.74664023 , 1.8171678717835908
633 , -14040.22092 , 5.0340086 , 7.4015435 , 98.63128578 , -0.23713507 , -16.2447168 , 1.7091807622818584
634 , -14040.91153 , 4.31905171 , 7.83843269 , 100.04270091 , -0.28527217 , -17.15638789 , 1.7933549767387218
635 , -14040.18063 , 5.26565052 , 7.71352743 , 102.84295075 , -0.26300329 , -16.10630642 , 1.7302675185699734
636 , -14040.53561 , 5.16142419 , 7.46209713 , 102.42033132 , -0.28216587 , -17.05795665 , 1.764804265069123
637 , -14040.69861 , 5.18804282 , 7.47857464 , 102.59006493 , -0.34081436 , -17.38544415 , 1.8087444260938184
638 , -14040.37211 , 5.31232469 , 7.608924 , 102.85892213 , -0.26693726 , -16.40975989 , 1.6079199247362632
639 , -14040.9014 , 5.47129366 , 7.52821271 , 102.61307507 , -0.32216979 , -17.69524913 , 1.8615032230544877
640 , -14040.40985 , 5.11074367 , 7.64938895 , 102.46735256 , -0.24873026 , -16.37532971 , 1.8356292612489
641 , -14040.60662 , 5.20752977 , 7.50072051 , 102.03740127 , -0.23407119 , -16.84316071 , 1.739535698745508
642 , -14040.41037 , 5.49540995 , 7.73107625 , 102.76631804 , -0.26359158 , -16.90602737 , 1.7589177184936384
643 , -14040.09802 , 5.28133624 , 7.64495673 , 102.9172613 , -0.27245254 , -16.09431861 , 1.4911021142332703
644 , -14040.63162 , 5.82772897 , 7.3461419 , 102.8324208 , -0.24797922 , -16.79709282 , 1.7793642071841842
645 , -14040.06008 , 5.05132318 , 7.78568311 , 102.39030086 , -0.25911118 , -16.32893998 , 1.7153056664832103
646 , -14040.51606 , 5.62660174 , 7.43022551 , 103.15198052 , -0.22932058 , -16.65342723 , 1.7579653460100542
647 , -14040.84717 , 5.42743631 , 7.56805626 , 102.65882098 , -0.28331481 , -17.20787963 , 1.8436065096315195
648 , -14040.49669 , 5.51196365 , 7.62188459 , 102.75032423 , -0.23357534 , -17.17955199 , 1.7574887041833502
649 , -14039.69655 , 4.4224208 , 7.5666005 , 101.62517692 , -0.19447198 , -15.41564756 , 1.652441345356807
650 , -14040.62513 , 5.43678263 , 7.73135233 , 102.50164459 , -0.23595179 , -16.83326334 , 1.762192412700604
651 , -14040.46935 , 5.09251631 , 7.71866836 , 102.25767939 , -0.2753365 , -16.52497183 , 1.8577406361052224
652 , -14039.8006 , 5.06292357 , 7.60725333 , 102.46148681 , -0.18415941 , -15.60785143 , 1.6807472152328824
653 , -14040.10942 , 4.7002114 , 7.88325045 , 101.87974839 , -0.27562321 , -16.09649874 , 1.6093472260352653
654 , -14040.45034 , 4.8390346 , 7.54376935 , 101.58291174 , -0.25397286 , -16.12245941 , 1.7687129847083658
655 , -14040.54304 , 4.86040839 , 7.84371916 , 101.85879902 , -0.27545967 , -16.59880229 , 1.800516617634196
656 , -14040.68406 , 5.48956616 , 7.58902817 , 102.67256261 , -0.28950727 , -17.39060828 , 1.7989886694633217
657 , -14040.60827 , 5.11717376 , 7.42651211 , 102.08329969 , -0.22536421 , -16.33160931 , 1.8221360044957102
658 , -14040.53257 , 5.05317542 , 7.56071752 , 102.11025995 , -0.27863142 , -17.06163591 , 1.7257178294698776
659 , -14040.32046 , 5.08502052 , 7.60326046 , 102.21393377 , -0.24336169 , -16.63160935 , 1.7685693274660272
660 , -14040.38955 , 5.28244784 , 7.4619196 , 102.71891892 , -0.23648871 , -16.22705697 , 1.7802887520272894
661 , -14040.26648 , 5.21187125 , 7.57850981 , 102.46676476 , -0.22047206 , -16.19810774 , 1.8264791855163267
662 , -14040.86712 , 5.19720126 , 7.54129961 , 101.84667148 , -0.32913899 , -17.70349274 , 1.8469189668545445
663 , -14040.47372 , 5.16418498 , 7.38883632 , 102.18982235 , -0.25133384 , -16.55975199 , 1.849379698359761
664 , -14040.4327 , 5.10619783 , 7.7083011 , 102.28441059 , -0.25536293 , -16.40074306 , 1.8390899152492577
665 , -14040.3991 , 4.80902921 , 7.46647665 , 101.26940014 , -0.21993821 , -16.3569893 , 1.7026403908560948
666 , -14040.91502 , 5.46776316 , 7.52296133 , 102.59782653 , -0.31120314 , -17.66708214 , 1.8468618744942806
667 , -14040.01027 , 4.96447289 , 7.61077 , 104.79988354 , -0.23967702 , -16.21733282 , 1.6140702269398486
668 , -14040.52772 , 4.87609163 , 7.54421464 , 101.30864641 , -0.20029629 , -16.52424437 , 1.7360581819718663
669 , -14040.08802 , 4.75254217 , 7.59566204 , 98.44122994 , -0.26943274 , -16.14735391 , 1.7038546642027728
670 , -14040.51441 , 5.27473292 , 7.7243343 , 102.75600709 , -0.28255682 , -16.89805909 , 1.743113172986752
671 , -14040.29761 , 4.56242728 , 7.45647111 , 97.82137602 , -0.24099855 , -16.05628292 , 1.6928426292233174
672 , -14040.38179 , 4.87531714 , 7.74727724 , 102.0473802 , -0.26898492 , -16.22698646 , 1.7284378458796161
673 , -14040.0761 , 5.43163618 , 7.5940006 , 102.53666593 , -0.21960816 , -16.49421266 , 1.768390290881424
674 , -14040.29944 , 5.37019167 , 7.66991771 , 102.6767114 , -0.28243447 , -17.01700626 , 1.7583747591367873
675 , -14039.88803 , 5.28115544 , 7.51346451 , 102.52345286 , -0.20714382 , -15.24076554 , 1.7254069271160386
676 , -14040.66208 , 5.22863259 , 7.81599927 , 102.16179225 , -0.25897711 , -16.8073379 , 1.7293701571615319
677 , -14039.78099 , 4.44326945 , 7.66881648 , 97.5440579 , -0.21927599 , -15.30822886 , 1.7574089169439113
678 , -14040.62965 , 5.64798459 , 7.34162674 , 102.21241324 , -0.24435873 , -16.76814945 , 1.7865126130440336
679 , -14040.46196 , 4.65211916 , 6.91154804 , 101.49094309 , -0.2501091 , -16.28943439 , 1.7739321289026528
680 , -14040.26328 , 5.30601806 , 7.51090161 , 102.57407143 , -0.23843175 , -16.89838436 , 1.685558173150308
681 , -14040.57463 , 5.38991859 , 7.59553603 , 102.49875213 , -0.22761163 , -16.74779486 , 1.6946672185192653
682 , -14040.54351 , 4.84891117 , 7.66894135 , 101.98429064 , -0.25858711 , -16.77204699 , 1.7626050878105939
683 , -14039.9005 , 5.14260896 , 7.65475595 , 102.58631823 , -0.22889524 , -16.04611869 , 1.7250085498218917
684 , -14040.81922 , 5.2492799 , 7.41633054 , 102.216333 , -0.31271502 , -17.6289046 , 1.846563595748735
685 , -14039.01608 , 3.32402754 , 7.92183338 , 97.40108566 , -0.20583877 , -14.93163956 , 1.5224788427502036
686 , -14039.70045 , 5.12993102 , 7.24588463 , 98.45478101 , -0.20107942 , -16.17100213 , 1.7157200174716656
687 , -14040.6269 , 4.83168021 , 7.40552658 , 98.36605044 , -0.24963503 , -16.10781019 , 1.83547698458008
