, etot, eang, etor, evdw, ehb, ecoul, density
458 , -574.21035115 , 5.38242908 , 7.5428968 , 102.4149533 , -0.32815473 , -17.705302 , 1.9432966815970067
459 , -574.00076594 , 5.08459294 , 7.65413916 , 102.5141722 , -0.24487387 , -16.22113175 , 1.8700789579101365
460 , -573.93621251 , 5.0367092 , 7.57111629 , 102.16629646 , -0.23160746 , -16.25736377 , 1.8748812187902453
461 , -573.94048853 , 5.44643453 , 7.63130123 , 102.60118669 , -0.27663094 , -17.55101771 , 1.8457436908221134
462 , -573.88865465 , 5.22444616 , 7.5841083 , 102.27159535 , -0.31735509 , -17.05204317 , 1.864478902024461
463 , -574.2004213 , 5.07837647 , 7.63525794 , 102.4013709 , -0.26656638 , -16.77811402 , 1.8570405593353065
464 , -573.92372436 , 5.02123716 , 7.54888883 , 102.05983976 , -0.22524481 , -16.15058601 , 1.8978623894807514
465 , -574.13746431 , 4.94135792 , 7.68404613 , 101.72558389 , -0.2748656 , -16.46413937 , 1.9435073626652555
466 , -573.8911175 , 5.186517 , 7.71846017 , 102.24706423 , -0.30732098 , -16.51333075 , 1.8879620296449557
467 , -574.23042744 , 5.41712081 , 7.57167723 , 102.60082082 , -0.32839973 , -17.80044886 , 1.9314429584612478
468 , -573.91180896 , 5.0665031 , 7.53208561 , 102.51663908 , -0.23542266 , -16.37283095 , 1.805765930924866
469 , -574.19970019 , 5.08972711 , 7.49699645 , 101.45288732 , -0.32936487 , -17.73900431 , 1.9347438586958925
470 , -573.88992315 , 5.28757431 , 7.56318687 , 102.42510122 , -0.28286703 , -17.15933231 , 1.8122223339705947
471 , -573.86881206 , 5.39370797 , 7.56907898 , 102.4582857 , -0.21909333 , -16.85159741 , 1.7958431615403214
472 , -574.24351578 , 5.48904718 , 7.55476111 , 102.68852417 , -0.32835144 , -17.71316455 , 1.9316222533152598
473 , -573.97599322 , 5.44699207 , 7.58661092 , 102.5373501 , -0.28685504 , -17.08457631 , 1.9031421335685952
474 , -574.13958145 , 5.10496734 , 7.71991045 , 102.24051851 , -0.26522485 , -16.49454153 , 1.9260666642610742
475 , -573.46911741 , 5.37881307 , 7.33062492 , 101.96940481 , -0.1935956 , -16.47278275 , 1.6991147487803062
476 , -572.12237706 , 4.59184584 , 7.73979914 , 101.26420085 , -0.27917347 , -16.49756492 , 1.9206921360037612
477 , -573.45680704 , 5.15285258 , 7.59991569 , 102.84895228 , -0.23334183 , -15.95888335 , 1.5922884500383074
478 , -573.6986866 , 5.23920553 , 7.50596403 , 102.70209117 , -0.28692044 , -15.83787635 , 1.7680761042874096
479 , -573.7035387 , 5.22848629 , 7.55978466 , 102.43490887 , -0.18739574 , -16.34680171 , 1.69540187545843
480 , -573.7204359 , 5.23555725 , 7.59437071 , 102.58527113 , -0.25494573 , -15.915521 , 1.8065717948136413
481 , -573.79773049 , 5.40402433 , 7.72538628 , 102.56670336 , -0.2870088 , -16.25200234 , 1.8238652392512664
482 , -573.93808153 , 5.09630968 , 7.66173261 , 102.60905732 , -0.2534182 , -16.77165545 , 1.7388288098858744
483 , -574.12415923 , 5.05053258 , 7.78988288 , 101.98754219 , -0.2522639 , -17.16510134 , 1.899524247206511
484 , -600.8572264 , 4.95517798 , 7.65877378 , 104.3891247 , -0.16151456 , -15.69594001 , 1.4709830277763112
485 , -573.79645701 , 4.87544052 , 7.47688418 , 101.31227578 , -0.22138053 , -16.73316355 , 1.7874926157121749
486 , -572.43353416 , 4.57460869 , 7.63649816 , 101.17753155 , -0.28793062 , -16.43570302 , 1.7018291307016338
487 , -573.63227022 , 5.4853797 , 7.56534806 , 102.74744635 , -0.20198295 , -16.52040599 , 1.7660587611088439
488 , -573.8068593 , 5.37460879 , 7.66328887 , 102.63709631 , -0.2178693 , -16.55053763 , 1.7748477697918177
489 , -573.27276675 , 4.95526442 , 7.47935405 , 102.12647617 , -0.28524978 , -17.44323952 , 1.9332817311057275
490 , -574.25521573 , 5.22447735 , 7.55120312 , 102.4117943 , -0.28127451 , -17.50095546 , 1.9276582911205364
491 , -574.26096733 , 5.22826194 , 7.54162817 , 102.43047984 , -0.28315559 , -17.48655335 , 1.9289868942230044
492 , -573.18620465 , 5.17492892 , 7.46871689 , 102.27768803 , -0.30344204 , -17.59187374 , 1.9463840745143193
493 , -571.58479507 , 4.28759469 , 7.56948581 , 100.37715786 , -0.26307137 , -16.6930339 , 1.6910537808003028
494 , -573.77995438 , 5.67759278 , 7.55952307 , 102.98991656 , -0.27383041 , -17.07694336 , 1.829646225526662
495 , -573.93273315 , 5.03771218 , 7.58661799 , 102.15663051 , -0.24163409 , -16.32414108 , 1.8630575277836317
496 , -572.7697894 , 4.61087579 , 7.66372913 , 98.4661796 , -0.22716354 , -15.79241458 , 1.7161556556931337
497 , -574.27917646 , 5.17483798 , 7.48101112 , 102.54768688 , -0.34153556 , -17.36879713 , 1.8924429327754069
498 , -573.8545995 , 5.29072682 , 7.66553102 , 102.57831274 , -0.26173686 , -16.54066424 , 1.8693649385895372
499 , -573.80931978 , 5.22135065 , 7.50023127 , 102.64263886 , -0.2488916 , -15.95267554 , 1.8339114310242073
500 , -572.52529898 , 4.88910216 , 7.61345008 , 101.68222928 , -0.23291431 , -16.0971232 , 1.7749978611360469
501 , -602.58545669 , 4.95251266 , 7.33865804 , 103.66178605 , -0.20029628 , -16.33594299 , 1.8132747751367557
502 , -574.25684073 , 5.4415135 , 7.54619349 , 102.53641851 , -0.32768414 , -17.75421847 , 1.944269845135617
503 , -573.68909267 , 5.49847203 , 7.48673564 , 102.86621624 , -0.22935664 , -16.29098987 , 1.7260098137632183
504 , -573.54880579 , 5.32273598 , 7.76148028 , 102.02117176 , -0.2275568 , -16.78680749 , 1.7489869963242477
505 , -574.25541968 , 5.44903196 , 7.55624553 , 102.62987325 , -0.33434347 , -17.80286433 , 1.9395304542932716
506 , -573.67100392 , 5.17692485 , 7.56200344 , 101.80006737 , -0.27557184 , -15.90819261 , 1.8888330941338505
507 , -574.03906036 , 4.74738192 , 7.73036617 , 101.65606716 , -0.24137235 , -16.31941887 , 1.8722936600506803
508 , -574.22083452 , 5.25486507 , 7.51805964 , 101.9561505 , -0.33006417 , -17.72660368 , 1.9414188647686608
509 , -574.1665083 , 5.48288064 , 7.58762443 , 102.65595372 , -0.31322894 , -17.71817996 , 1.9180865694810068
510 , -573.7217933 , 5.70615884 , 7.27393988 , 103.44854754 , -0.25068846 , -16.73579505 , 1.7895350230690146
511 , -573.724342 , 5.09616487 , 7.6265537 , 102.46573988 , -0.25101528 , -16.1629342 , 1.732496058024856
512 , -572.97155223 , 5.20676844 , 7.45546112 , 102.41697575 , -0.30375497 , -17.15134824 , 1.8699123609573634
513 , -573.51272494 , 5.44758516 , 7.60156094 , 102.92597338 , -0.23073109 , -16.89406443 , 1.6596002418255664
514 , -574.16113269 , 5.07683312 , 7.73430661 , 102.13960564 , -0.26880545 , -16.45958952 , 1.9406484816700271
515 , -573.77381251 , 5.27796918 , 7.58957057 , 102.40216097 , -0.21003791 , -16.68426258 , 1.8035702817569237
516 , -574.52687043 , 4.95659623 , 7.45435381 , 98.31280396 , -0.31729432 , -17.46985232 , 1.9081500866836973
517 , -573.81276179 , 5.81328734 , 7.43941214 , 102.99217698 , -0.2790896 , -17.01440269 , 1.8734378305916257
518 , -574.13125767 , 4.81494887 , 7.41315625 , 101.78244315 , -0.31006178 , -17.31549136 , 1.7961443953580905
519 , -573.85441206 , 5.29728097 , 7.66685479 , 102.61266397 , -0.26141711 , -16.54741927 , 1.8695477333073496
520 , -572.6329134 , 4.81286145 , 7.49703601 , 98.34891756 , -0.2607687 , -16.44878145 , 1.9077336027168885
521 , -574.13908186 , 4.06240085 , 7.40933332 , 96.35532449 , -0.21963315 , -15.83367522 , 1.867229280906098
522 , -574.16764747 , 5.09118698 , 7.72005263 , 102.18838975 , -0.27490584 , -16.5218135 , 1.939543995102081
523 , -573.6320213 , 5.18319913 , 7.64647024 , 102.32794858 , -0.24888655 , -16.38333325 , 1.7887367413700084
524 , -573.60523858 , 5.28434688 , 7.63692543 , 102.42116459 , -0.20128714 , -16.18315783 , 1.7152274746025484
525 , -573.74157017 , 4.98427705 , 7.75228439 , 102.13453591 , -0.2671902 , -15.80401477 , 1.7942567039244521
526 , -573.74930473 , 5.33407325 , 7.52594338 , 102.96699998 , -0.25777997 , -16.24683318 , 1.7250850824434647
527 , -573.82201383 , 4.85935076 , 7.48259306 , 101.59511872 , -0.27296593 , -16.51519137 , 1.7319125938741429
528 , -574.20292646 , 4.656973 , 7.89486604 , 101.15046517 , -0.29157653 , -17.22571037 , 1.8840197920299053
529 , -573.88036749 , 4.97616932 , 7.62153739 , 102.13430846 , -0.21072923 , -16.14153665 , 1.8397900773755125
530 , -556.5436445 , 4.58676868 , 6.96874787 , 101.38467212 , -0.22907981 , -16.28745537 , 1.6710931368851494
531 , -573.36703076 , 5.41540949 , 7.63653237 , 102.73562412 , -0.20821763 , -15.86848716 , 1.6536680214586983
532 , -573.9697221 , 5.14641822 , 7.40372864 , 102.14633081 , -0.26107297 , -16.52398734 , 1.9122400376410773
533 , -573.99400497 , 5.02482963 , 7.23691185 , 97.73085799 , -0.24632763 , -16.32777255 , 1.849195476460997
534 , -574.22027583 , 5.41639909 , 7.55795385 , 102.57438659 , -0.33046373 , -17.69746057 , 1.9408789426501722
535 , -574.25649439 , 5.45555081 , 7.53404699 , 102.61114702 , -0.32554106 , -17.72856893 , 1.9418444347029054
536 , -574.13872007 , 4.96241496 , 7.5594033 , 101.07622172 , -0.32821687 , -17.71233554 , 1.9351779853073356
537 , -573.89369797 , 4.9683311 , 7.78218065 , 102.14824398 , -0.30518593 , -16.99892508 , 1.7977784951719922
538 , -573.90332123 , 5.43118093 , 7.36616804 , 102.94981517 , -0.26479307 , -16.92667212 , 1.8350159618162334
539 , -573.67377559 , 4.6332914 , 7.55832916 , 100.65042872 , -0.26796911 , -16.06553658 , 1.7977061317620235
540 , -573.61944361 , 5.64008462 , 7.499681 , 102.77528561 , -0.21679397 , -16.67575803 , 1.8181632348622963
541 , -574.16799482 , 5.08452997 , 7.71679994 , 102.1658129 , -0.27556341 , -16.51790748 , 1.9400831227200135
542 , -574.13606869 , 5.13965414 , 7.48818416 , 102.37360874 , -0.27947083 , -17.02777565 , 1.8958684904354048
543 , -574.08088601 , 4.86944788 , 7.86397286 , 102.05101837 , -0.30360512 , -16.85830269 , 1.8132037594987578
544 , -574.03265317 , 5.05947496 , 7.70693388 , 102.30788771 , -0.24139605 , -16.42940108 , 1.8913203218199057
545 , -574.14208285 , 5.08583534 , 7.73336682 , 102.17629743 , -0.26861487 , -16.53240877 , 1.9267234899065773
546 , -573.81311949 , 5.15508586 , 7.63410404 , 102.36274966 , -0.25645653 , -16.56305821 , 1.803876661945864
547 , -574.00022138 , 4.89312624 , 7.47772288 , 101.91434548 , -0.2354575 , -15.87218323 , 1.7910840866191753
548 , -573.78727778 , 5.334877 , 7.68958572 , 102.52477279 , -0.21218868 , -16.45481467 , 1.7738888034976512
549 , -573.68122268 , 5.07278928 , 7.50967185 , 102.43969214 , -0.24872168 , -16.09596814 , 1.73568392999579
550 , -574.15285501 , 5.47498325 , 7.51111183 , 102.56026216 , -0.29936425 , -17.50945536 , 1.9246168257060072
551 , -574.18392376 , 4.65381129 , 7.90277999 , 101.07065976 , -0.29294018 , -17.16273294 , 1.8978311687353355
552 , -573.77525941 , 5.23078366 , 7.79174454 , 102.42157153 , -0.27050342 , -16.21650185 , 1.831309276506493
553 , -574.19943819 , 5.09280624 , 7.49382917 , 101.50150785 , -0.32858445 , -17.74250898 , 1.9346987159017244
554 , -573.20157816 , 5.38812342 , 7.57114726 , 102.65149699 , -0.18261806 , -15.66519913 , 1.6955884548491023
555 , -573.21427275 , 5.15258469 , 7.4876635 , 102.32735565 , -0.3264456 , -17.62288063 , 1.934113046642718
556 , -574.04367626 , 5.0903529 , 7.70064701 , 102.3067572 , -0.24615462 , -16.42843532 , 1.9067655540230513
557 , -573.31272467 , 5.14194947 , 7.5787745 , 101.84000222 , -0.2174695 , -16.3381801 , 1.7590549324171696
558 , -574.00918541 , 4.84649633 , 7.77031167 , 101.79298778 , -0.29256577 , -16.57689798 , 1.856526609004643
559 , -573.90047743 , 5.19271718 , 7.49978911 , 102.59780889 , -0.20879615 , -15.98094241 , 1.7831521885548323
560 , -574.30431773 , 4.9117963 , 7.82250415 , 102.05356535 , -0.26427647 , -16.84051697 , 1.9028593254437731
561 , -573.8655459 , 4.84708102 , 7.56068821 , 101.41679489 , -0.23255897 , -16.44534802 , 1.7770513744892757
562 , -573.81297678 , 5.8267209 , 7.43848536 , 103.04002827 , -0.2784924 , -17.01172049 , 1.8741041262769151
563 , -574.22872745 , 5.24594496 , 7.53235818 , 101.98928927 , -0.33259537 , -17.77111206 , 1.939573974680243
564 , -573.97352347 , 5.47500797 , 7.55644477 , 102.6745816 , -0.2720534 , -17.06870588 , 1.8965747967296553
565 , -572.61535827 , 4.34935881 , 7.78862653 , 101.15142196 , -0.28249966 , -15.89472966 , 1.6889821339888893
566 , -574.2339877 , 5.41798415 , 7.55637976 , 102.59072221 , -0.32504084 , -17.62710362 , 1.929681117588584
567 , -573.75932168 , 4.70609898 , 7.7695851 , 101.21565695 , -0.23302907 , -16.28839537 , 1.8506617549502047
568 , -573.70285206 , 5.31651999 , 7.7601287 , 102.55668071 , -0.29300296 , -16.58939895 , 1.745670261591296
569 , -573.92748222 , 5.12032207 , 7.62300667 , 102.24982816 , -0.29443593 , -16.76281378 , 1.8128077646013296
570 , -573.93002514 , 5.08002097 , 7.63871792 , 102.24732899 , -0.20882004 , -16.18903243 , 1.8190205218709554
571 , -573.87986017 , 5.4239805 , 7.51535343 , 102.85452964 , -0.27454978 , -16.93654237 , 1.8355106469056985
572 , -573.61928781 , 5.21156872 , 7.5961161 , 101.85346042 , -0.28699635 , -16.91395557 , 1.803466218566771
573 , -573.8807098 , 5.1625004 , 7.63512692 , 102.8171234 , -0.28921375 , -16.87161176 , 1.6782624049063288
574 , -574.00476301 , 5.27965004 , 7.56511497 , 102.63182382 , -0.27538734 , -16.81608937 , 1.8428312761825019
575 , -573.70774675 , 5.01840316 , 7.7320735 , 101.95222564 , -0.22007569 , -16.40224219 , 1.7686356354568595
576 , -573.07110235 , 5.41774222 , 7.5252532 , 102.95605869 , -0.2041804 , -16.22265257 , 1.4808068351586787
577 , -573.80899663 , 5.1583033 , 7.650078 , 101.76977625 , -0.28714883 , -16.99837858 , 1.794565219147508
578 , -573.60173735 , 5.5706392 , 7.47443042 , 102.97024502 , -0.20870969 , -16.39985547 , 1.7580115763109967
579 , -573.25805979 , 4.93893943 , 7.48207332 , 101.74145594 , -0.24579004 , -16.02649954 , 1.5031451280926067
580 , -573.8651817 , 5.19395292 , 7.50700636 , 102.31100065 , -0.22323167 , -16.47399886 , 1.831927941925496
581 , -573.77928822 , 5.42477282 , 7.4963508 , 102.86661188 , -0.27441295 , -16.94678521 , 1.7872229384917102
582 , -573.83310554 , 4.9157919 , 7.5177211 , 101.28574055 , -0.2879787 , -17.19941173 , 1.80804439469056
583 , -573.73945875 , 5.58573366 , 7.63055851 , 102.96889867 , -0.26165894 , -17.05123727 , 1.790059097748707
584 , -573.55576914 , 4.97724365 , 7.42510033 , 101.48218004 , -0.15782122 , -15.53026748 , 1.8321831448025447
585 , -574.09563752 , 5.16352619 , 7.52726152 , 102.51790289 , -0.26116881 , -16.08311963 , 1.83612409762725
586 , -574.22844196 , 5.24071132 , 7.53325432 , 101.95230436 , -0.33377443 , -17.77148147 , 1.93944659177242
587 , -573.84776102 , 5.36306722 , 7.60985537 , 102.4514873 , -0.22312215 , -16.73798544 , 1.8061698218912643
588 , -573.9378359 , 5.17640714 , 7.60185407 , 102.38845597 , -0.23570026 , -16.14872517 , 1.9028873450291541
589 , -574.04412969 , 5.29970153 , 7.58127069 , 102.63216846 , -0.26679586 , -16.72433383 , 1.9120521894772367
590 , -574.04624875 , 5.24762968 , 7.5849577 , 102.78916251 , -0.25563318 , -16.23461071 , 1.8681028193140956
591 , -573.01875366 , 5.17135397 , 7.44458164 , 102.26698536 , -0.29936762 , -17.0289642 , 1.9129725562400346
592 , -574.19656828 , 4.65636829 , 7.90007992 , 101.13676385 , -0.29159075 , -17.19046364 , 1.8919368985602578
593 , -573.85065313 , 5.14701636 , 7.76882249 , 102.44625218 , -0.24962916 , -15.97746951 , 1.7973357219229562
594 , -572.98136467 , 5.11218575 , 7.48632977 , 101.91640456 , -0.27753844 , -16.91052706 , 1.91486887012928
595 , -573.61838528 , 5.66707428 , 7.48094273 , 102.81393947 , -0.21822051 , -16.70662646 , 1.8172463551569857
596 , -574.01965024 , 5.28832911 , 7.48172458 , 102.62902829 , -0.23471947 , -16.36744155 , 1.909909889093803
597 , -574.03968603 , 5.1092637 , 7.64894321 , 102.48731425 , -0.25507679 , -16.4114874 , 1.8692518274282137
598 , -573.84323034 , 5.23582271 , 7.66657324 , 102.77713334 , -0.24532939 , -16.26768019 , 1.7702531692281156
599 , -573.74421547 , 5.12201918 , 7.59314264 , 101.36328435 , -0.26173643 , -16.91298199 , 1.8684112140746056
600 , -573.79709859 , 4.82943508 , 7.4889322 , 101.3823489 , -0.20405652 , -15.85381003 , 1.7830080728309357
601 , -574.12417513 , 5.13114251 , 7.51822363 , 102.29198885 , -0.27831445 , -17.02160491 , 1.903199365607144
602 , -573.84047344 , 5.38892838 , 7.62296421 , 102.69764764 , -0.28805127 , -16.71891549 , 1.8207620880166855
603 , -573.19757765 , 5.46037377 , 7.51611756 , 102.63608026 , -0.30719946 , -17.51103757 , 1.9311719883258638
604 , -612.53699963 , 5.39910128 , 7.71843746 , 99.62062851 , -0.20841415 , -15.34303465 , 1.731391982102747
605 , -573.9718624 , 5.33532803 , 7.57143584 , 102.71237208 , -0.23365465 , -16.37560846 , 1.9013401165284414
606 , -574.12758656 , 5.1191765 , 7.69462358 , 102.25205438 , -0.26470322 , -16.38357617 , 1.9437384844821093
607 , -574.16166995 , 4.83571575 , 7.8794845 , 101.77896351 , -0.26162811 , -16.59180208 , 1.849608718340276
608 , -574.09809727 , 5.11359823 , 7.70437656 , 102.32913711 , -0.25639101 , -16.40480716 , 1.9054999566760045
609 , -572.89343539 , 4.54968302 , 7.76506881 , 101.0444617 , -0.27539403 , -16.56571618 , 1.9196102743774786
610 , -574.25885585 , 5.45435792 , 7.53801739 , 102.56873501 , -0.32689631 , -17.73527026 , 1.9421366294067897
611 , -573.72303919 , 5.22644996 , 7.63780138 , 102.64408699 , -0.31385251 , -16.96611508 , 1.7116837951692623
612 , -573.67618763 , 5.67236261 , 7.39963655 , 102.96407458 , -0.27581512 , -16.72441627 , 1.7950922910468359
613 , -573.43759814 , 5.06818958 , 7.64506363 , 101.62116544 , -0.26953772 , -16.15431698 , 1.845780958823761
614 , -573.83369497 , 4.59210058 , 7.41802743 , 100.25563935 , -0.24364347 , -16.52028943 , 1.8811214602949045
615 , -571.82766334 , 3.97474588 , 7.5303982 , 100.51425395 , -0.26523517 , -16.41049389 , 1.7499765588358738
616 , -573.80690406 , 5.17109701 , 7.53880795 , 102.40910118 , -0.24891468 , -16.69738244 , 1.7753128848227597
617 , -573.78650353 , 5.40817112 , 7.58566821 , 102.67589835 , -0.21208779 , -16.75648909 , 1.7708925883275473
618 , -573.93136847 , 4.55035491 , 7.85527242 , 101.56575851 , -0.26756564 , -16.36538436 , 1.7899562325152414
619 , -573.80257819 , 4.34578579 , 7.72081249 , 100.59575607 , -0.21633321 , -16.28391927 , 1.7032278680760307
620 , -573.61561514 , 5.10248575 , 7.80632698 , 102.55114792 , -0.31571632 , -16.36237402 , 1.6021317832453281
621 , -600.63858423 , 5.43232973 , 7.5697189 , 104.01656251 , -0.22835347 , -14.7716342 , 1.4890503065339058
622 , -573.90828289 , 4.73469814 , 7.97239001 , 101.81863497 , -0.27306136 , -16.60744868 , 1.7640301978181283
623 , -573.98719334 , 4.91690142 , 7.69716203 , 102.10706997 , -0.28510065 , -16.49019271 , 1.8295325642053708
624 , -573.83683713 , 5.322012 , 7.67544799 , 102.67632643 , -0.25302051 , -16.51037778 , 1.8708318033777875
625 , -573.94882824 , 5.20330874 , 7.57704965 , 102.42806628 , -0.22124159 , -16.1890661 , 1.9035217747117803
626 , -573.90824232 , 5.17815097 , 7.55837145 , 102.67696721 , -0.23911139 , -15.88176637 , 1.811000704635292
627 , -574.0192538 , 5.32351252 , 7.42115723 , 102.72376687 , -0.25880389 , -16.58063871 , 1.9138407033958322
628 , -573.8862544 , 5.4233866 , 7.5375305 , 102.73031559 , -0.27384518 , -16.68803383 , 1.857233054693702
629 , -573.92007094 , 4.94113467 , 7.3700731 , 101.46155524 , -0.23646177 , -16.45363901 , 1.9026484573598568
630 , -573.96447281 , 5.55900872 , 7.44888309 , 103.15814603 , -0.2660811 , -16.70476548 , 1.8283262606726687
631 , -573.85526181 , 5.29644634 , 7.76563775 , 102.60978462 , -0.26637085 , -16.73334224 , 1.832259954075773
632 , -574.04656559 , 5.29373373 , 7.57902142 , 102.58173711 , -0.26646861 , -16.74664023 , 1.9189637955294316
633 , -573.92812521 , 5.0340086 , 7.4015435 , 98.63128578 , -0.23713507 , -16.2447168 , 1.696783866118962
634 , -574.13471685 , 4.31905171 , 7.83843269 , 100.04270091 , -0.28527217 , -17.15638789 , 1.8824139261401656
635 , -573.74384835 , 5.26565052 , 7.71352743 , 102.84295075 , -0.26300329 , -16.10630642 , 1.7716333520912708
636 , -574.1415426 , 5.16142419 , 7.46209713 , 102.42033132 , -0.28216587 , -17.05795665 , 1.8844424202679286
637 , -574.27917144 , 5.18804282 , 7.47857464 , 102.59006493 , -0.34081436 , -17.38544415 , 1.8886486263718292
638 , -573.58997209 , 5.31232469 , 7.608924 , 102.85892213 , -0.26693726 , -16.40975989 , 1.649110246765064
639 , -574.24924494 , 5.47129366 , 7.52821271 , 102.61307507 , -0.32216979 , -17.69524913 , 1.9404154070840205
640 , -574.05251231 , 5.11074367 , 7.64938895 , 102.46735256 , -0.24873026 , -16.37532971 , 1.879502427902466
641 , -573.92519654 , 5.20752977 , 7.50072051 , 102.03740127 , -0.23407119 , -16.84316071 , 1.8151672568777575
642 , -573.66409966 , 5.49540995 , 7.73107625 , 102.76631804 , -0.26359158 , -16.90602737 , 1.7866214407956689
643 , -573.31059154 , 5.28133624 , 7.64495673 , 102.9172613 , -0.27245254 , -16.09431861 , 1.521854553317431
644 , -573.78473662 , 5.82772897 , 7.3461419 , 102.8324208 , -0.24797922 , -16.79709282 , 1.88396455957303
645 , -573.86117996 , 5.05132318 , 7.78568311 , 102.39030086 , -0.25911118 , -16.32893998 , 1.803456742710604
646 , -573.73174871 , 5.62660174 , 7.43022551 , 103.15198052 , -0.22932058 , -16.65342723 , 1.7942076279842485
647 , -574.03185693 , 5.42743631 , 7.56805626 , 102.65882098 , -0.28331481 , -17.20787963 , 1.9089175798385702
648 , -573.71976735 , 5.51196365 , 7.62188459 , 102.75032423 , -0.23357534 , -17.17955199 , 1.7992614847440085
649 , -601.72054802 , 4.4224208 , 7.5666005 , 101.62517692 , -0.19447198 , -15.41564756 , 1.6722714446144173
650 , -573.81190241 , 5.43678263 , 7.73135233 , 102.50164459 , -0.23595179 , -16.83326334 , 1.8456047983621622
651 , -574.16794708 , 5.09251631 , 7.71866836 , 102.25767939 , -0.2753365 , -16.52497183 , 1.9396597864826775
652 , -573.51954731 , 5.06292357 , 7.60725333 , 102.46148681 , -0.18415941 , -15.60785143 , 1.733517442926276
653 , -573.52920398 , 4.7002114 , 7.88325045 , 101.87974839 , -0.27562321 , -16.09649874 , 1.656495776736396
654 , -573.97766561 , 4.8390346 , 7.54376935 , 101.58291174 , -0.25397286 , -16.12245941 , 1.8648185028493804
655 , -574.00864594 , 4.86040839 , 7.84371916 , 101.85879902 , -0.27545967 , -16.59880229 , 1.8973758846639948
656 , -573.97751751 , 5.48956616 , 7.58902817 , 102.67256261 , -0.28950727 , -17.39060828 , 1.8649222126478875
657 , -573.97787931 , 5.11717376 , 7.42651211 , 102.08329969 , -0.22536421 , -16.33160931 , 1.9067047991350792
658 , -573.91509999 , 5.05317542 , 7.56071752 , 102.11025995 , -0.27863142 , -17.06163591 , 1.7716074882498212
659 , -573.91105599 , 5.08502052 , 7.60326046 , 102.21393377 , -0.24336169 , -16.63160935 , 1.7938248701565467
660 , -573.88704169 , 5.28244784 , 7.4619196 , 102.71891892 , -0.23648871 , -16.22705697 , 1.8288832746788184
661 , -573.94862834 , 5.21187125 , 7.57850981 , 102.46676476 , -0.22047206 , -16.19810774 , 1.9033351554914342
662 , -574.20235354 , 5.19720126 , 7.54129961 , 101.84667148 , -0.32913899 , -17.70349274 , 1.939266425314784
663 , -573.97567445 , 5.16418498 , 7.38883632 , 102.18982235 , -0.25133384 , -16.55975199 , 1.913123088371713
664 , -574.09115304 , 5.10619783 , 7.7083011 , 102.28441059 , -0.25536293 , -16.40074306 , 1.9017255627245875
665 , -573.79136335 , 4.80902921 , 7.46647665 , 101.26940014 , -0.21993821 , -16.3569893 , 1.7320810968650424
666 , -574.23475943 , 5.46776316 , 7.52296133 , 102.59782653 , -0.31120314 , -17.66708214 , 1.934167402021311
667 , -601.52695832 , 4.96447289 , 7.61077 , 104.79988354 , -0.23967702 , -16.21733282 , 1.6901642290982044
668 , -573.79414602 , 4.87609163 , 7.54421464 , 101.30864641 , -0.20029629 , -16.52424437 , 1.7612139057974006
669 , -574.01565789 , 4.75254217 , 7.59566204 , 98.44122994 , -0.26943274 , -16.14735391 , 1.685099320053112
670 , -573.90020357 , 5.27473292 , 7.7243343 , 102.75600709 , -0.28255682 , -16.89805909 , 1.7857164457862769
671 , -573.92272418 , 4.56242728 , 7.45647111 , 97.82137602 , -0.24099855 , -16.05628292 , 1.6691333851564067
672 , -574.05559991 , 4.87531714 , 7.74727724 , 102.0473802 , -0.26898492 , -16.22698646 , 1.8467658782455656
673 , -573.70622287 , 5.43163618 , 7.5940006 , 102.53666593 , -0.21960816 , -16.49421266 , 1.7933499762424505
674 , -573.74481919 , 5.37019167 , 7.66991771 , 102.6767114 , -0.28243447 , -17.01700626 , 1.7967333437266093
675 , -573.23495342 , 5.28115544 , 7.51346451 , 102.52345286 , -0.20714382 , -15.24076554 , 1.77442059580075
676 , -573.74885619 , 5.22863259 , 7.81599927 , 102.16179225 , -0.25897711 , -16.8073379 , 1.8123273524881527
677 , -573.89643257 , 4.44326945 , 7.66881648 , 97.5440579 , -0.21927599 , -15.30822886 , 1.7289894884946662
678 , -573.74146178 , 5.64798459 , 7.34162674 , 102.21241324 , -0.24435873 , -16.76814945 , 1.8832518513889642
679 , -556.87638216 , 4.65211916 , 6.91154804 , 101.49094309 , -0.2501091 , -16.28943439 , 1.8275644654740193
680 , -573.83809633 , 5.30601806 , 7.51090161 , 102.57407143 , -0.23843175 , -16.89838436 , 1.7519009966790038
681 , -573.84631603 , 5.38991859 , 7.59553603 , 102.49875213 , -0.22761163 , -16.74779486 , 1.8033253892579937
682 , -574.24077466 , 4.84891117 , 7.66894135 , 101.98429064 , -0.25858711 , -16.77204699 , 1.8706282346193852
683 , -573.79895782 , 5.14260896 , 7.65475595 , 102.58631823 , -0.22889524 , -16.04611869 , 1.7692716493463234
684 , -573.18569405 , 5.2492799 , 7.41633054 , 102.216333 , -0.31271502 , -17.6289046 , 1.9263698432891436
685 , -603.62286604 , 3.32402754 , 7.92183338 , 97.40108566 , -0.20583877 , -14.93163956 , 1.561742221127356
686 , -573.93733769 , 5.12993102 , 7.24588463 , 98.45478101 , -0.20107942 , -16.17100213 , 1.7048321827215647
687 , -574.11340381 , 4.83168021 , 7.40552658 , 98.36605044 , -0.24963503 , -16.10781019 , 1.8652204711792664
